timestamp,ride_id,day_of_week,hour_of_day,is_weekend,weather,queue_length,wait_time_min
2025-01-11 17:00:00,R_003,5,17,1,Cloudy,305,35
2025-01-11 17:00:00,R_004,5,17,1,Cloudy,405,37
2025-01-11 18:00:00,R_001,5,18,1,Cloudy,1008,49
2025-01-11 18:00:00,R_002,5,18,1,Cloudy,179,18
2025-01-11 18:00:00,R_003,5,18,1,Cloudy,241,29
2025-01-11 18:00:00,R_004,5,18,1,Cloudy,436,39
2025-01-11 19:00:00,R_001,5,19,1,Cloudy,819,44
2025-01-11 19:00:00,R_002,5,19,1,Cloudy,222,21
2025-01-11 19:00:00,R_003,5,19,1,Cloudy,195,24
2025-01-11 19:00:00,R_004,5,19,1,Cloudy,459,35
2025-01-12 10:00:00,R_001,6,10,1,Sunny,763,41
2025-01-12 10:00:00,R_002,6,10,1,Sunny,149,14
2025-01-12 10:00:00,R_003,6,10,1,Sunny,230,32
2025-01-12 10:00:00,R_004,6,10,1,Sunny,433,40
2025-01-12 11:00:00,R_001,6,11,1,Sunny,1115,51
2025-01-12 11:00:00,R_002,6,11,1,Sunny,237,23
2025-01-12 11:00:00,R_003,6,11,1,Sunny,309,36
2025-01-12 11:00:00,R_004,6,11,1,Sunny,381,34
2025-01-12 12:00:00,R_001,6,12,1,Sunny,929,49
2025-01-12 12:00:00,R_002,6,12,1,Sunny,206,21
2025-01-12 12:00:00,R_003,6,12,1,Sunny,277,32
2025-01-12 12:00:00,R_004,6,12,1,Sunny,497,45
2025-01-12 13:00:00,R_001,6,13,1,Sunny,1125,53
2025-01-12 13:00:00,R_002,6,13,1,Sunny,185,20
2025-01-12 13:00:00,R_003,6,13,1,Sunny,273,37
2025-01-12 13:00:00,R_004,6,13,1,Sunny,684,56
2025-01-12 14:00:00,R_001,6,14,1,Sunny,1250,67
2025-01-12 14:00:00,R_002,6,14,1,Sunny,243,26
2025-01-12 14:00:00,R_003,6,14,1,Sunny,306,39
2025-01-12 14:00:00,R_004,6,14,1,Sunny,555,51
2025-01-12 15:00:00,R_001,6,15,1,Sunny,1146,54
2025-01-12 15:00:00,R_002,6,15,1,Sunny,211,21
2025-01-12 15:00:00,R_003,6,15,1,Sunny,248,32
2025-01-12 15:00:00,R_004,6,15,1,Sunny,615,51
2025-01-12 16:00:00,R_001,6,16,1,Sunny,1130,54
2025-01-12 16:00:00,R_002,6,16,1,Sunny,246,27
2025-01-12 16:00:00,R_003,6,16,1,Sunny,268,32
2025-01-12 16:00:00,R_004,6,16,1,Sunny,535,46
2025-01-12 17:00:00,R_001,6,17,1,Sunny,1028,57
2025-01-12 17:00:00,R_002,6,17,1,Sunny,198,20
2025-01-12 17:00:00,R_003,6,17,1,Sunny,200,25
2025-01-12 17:00:00,R_004,6,17,1,Sunny,481,44
2025-01-12 18:00:00,R_001,6,18,1,Sunny,798,41
2025-01-12 18:00:00,R_002,6,18,1,Sunny,241,26
2025-01-12 18:00:00,R_003,6,18,1,Sunny,176,23
2025-01-12 18:00:00,R_004,6,18,1,Sunny,546,45
2025-01-12 19:00:00,R_001,6,19,1,Sunny,920,45
2025-01-12 19:00:00,R_002,6,19,1,Sunny,216,23
2025-01-12 19:00:00,R_003,6,19,1,Sunny,228,27
2025-01-12 19:00:00,R_004,6,19,1,Sunny,512,39
2025-01-13 10:00:00,R_001,0,10,0,Sunny,670,35
2025-01-13 10:00:00,R_002,0,10,0,Sunny,164,15
2025-01-13 10:00:00,R_003,0,10,0,Sunny,179,22
2025-01-13 10:00:00,R_004,0,10,0,Sunny,268,21
2025-01-13 11:00:00,R_001,0,11,0,Sunny,594,32
2025-01-13 11:00:00,R_002,0,11,0,Sunny,217,23
2025-01-13 11:00:00,R_003,0,11,0,Sunny,136,17
2025-01-13 11:00:00,R_004,0,11,0,Sunny,249,22
2025-01-13 12:00:00,R_001,0,12,0,Sunny,718,33
2025-01-13 12:00:00,R_002,0,12,0,Sunny,128,12
2025-01-13 12:00:00,R_003,0,12,0,Sunny,197,24
2025-01-13 12:00:00,R_004,0,12,0,Sunny,366,29
2025-01-13 13:00:00,R_001,0,13,0,Sunny,865,44
2025-01-13 13:00:00,R_002,0,13,0,Sunny,119,11
2025-01-13 13:00:00,R_003,0,13,0,Sunny,183,24
2025-01-13 13:00:00,R_004,0,13,0,Sunny,524,40
2025-01-13 14:00:00,R_001,0,14,0,Sunny,715,36
2025-01-13 14:00:00,R_002,0,14,0,Sunny,197,18
2025-01-13 14:00:00,R_003,0,14,0,Sunny,151,19
2025-01-13 14:00:00,R_004,0,14,0,Sunny,417,38
2025-01-13 15:00:00,R_001,0,15,0,Sunny,918,42
2025-01-13 15:00:00,R_002,0,15,0,Sunny,132,14
2025-01-13 15:00:00,R_003,0,15,0,Sunny,166,21
2025-01-13 15:00:00,R_004,0,15,0,Sunny,341,31
2025-01-13 16:00:00,R_001,0,16,0,Sunny,776,42
2025-01-13 16:00:00,R_002,0,16,0,Sunny,191,20
2025-01-13 16:00:00,R_003,0,16,0,Sunny,217,30
2025-01-13 16:00:00,R_004,0,16,0,Sunny,322,26
2025-01-13 17:00:00,R_001,0,17,0,Sunny,628,30
2025-01-13 17:00:00,R_002,0,17,0,Sunny,210,23
2025-01-13 17:00:00,R_003,0,17,0,Sunny,200,25
2025-01-13 17:00:00,R_004,0,17,0,Sunny,416,33
2025-01-13 18:00:00,R_001,0,18,0,Sunny,781,40
2025-01-13 18:00:00,R_002,0,18,0,Sunny,180,19
2025-01-13 18:00:00,R_003,0,18,0,Sunny,189,23
2025-01-13 18:00:00,R_004,0,18,0,Sunny,228,20
2025-01-13 19:00:00,R_001,0,19,0,Sunny,743,36
2025-01-13 19:00:00,R_002,0,19,0,Sunny,217,20
2025-01-13 19:00:00,R_003,0,19,0,Sunny,127,16
2025-01-13 19:00:00,R_004,0,19,0,Sunny,218,17
2025-01-14 10:00:00,R_001,1,10,0,Cloudy,783,36
2025-01-14 10:00:00,R_002,1,10,0,Cloudy,80,8
2025-01-14 10:00:00,R_003,1,10,0,Cloudy,158,19
2025-01-14 10:00:00,R_004,1,10,0,Cloudy,296,26
2025-01-14 11:00:00,R_001,1,11,0,Cloudy,642,32
2025-01-14 11:00:00,R_002,1,11,0,Cloudy,82,8
2025-01-14 11:00:00,R_003,1,11,0,Cloudy,168,21
2025-01-14 11:00:00,R_004,1,11,0,Cloudy,404,32
2025-01-14 12:00:00,R_001,1,12,0,Cloudy,794,40
2025-01-14 12:00:00,R_002,1,12,0,Cloudy,180,18
2025-01-14 12:00:00,R_003,1,12,0,Cloudy,155,21
2025-01-14 12:00:00,R_004,1,12,0,Cloudy,282,22
2025-01-14 13:00:00,R_001,1,13,0,Cloudy,727,36
2025-01-14 13:00:00,R_002,1,13,0,Cloudy,183,19
2025-01-14 13:00:00,R_003,1,13,0,Cloudy,205,25
2025-01-14 13:00:00,R_004,1,13,0,Cloudy,483,38
2025-01-14 14:00:00,R_001,1,14,0,Cloudy,678,35
2025-01-14 14:00:00,R_002,1,14,0,Cloudy,140,13
2025-01-14 14:00:00,R_003,1,14,0,Cloudy,232,28
2025-01-14 14:00:00,R_004,1,14,0,Cloudy,494,39
2025-01-14 15:00:00,R_001,1,15,0,Cloudy,752,37
2025-01-14 15:00:00,R_002,1,15,0,Cloudy,186,18
2025-01-14 15:00:00,R_003,1,15,0,Cloudy,182,25
2025-01-14 15:00:00,R_004,1,15,0,Cloudy,338,27
2025-01-14 16:00:00,R_001,1,16,0,Cloudy,771,36
2025-01-14 16:00:00,R_002,1,16,0,Cloudy,205,22
2025-01-14 16:00:00,R_003,1,16,0,Cloudy,186,23
2025-01-14 16:00:00,R_004,1,16,0,Cloudy,262,24
2025-01-14 17:00:00,R_001,1,17,0,Cloudy,581,32
2025-01-14 17:00:00,R_002,1,17,0,Cloudy,125,13
2025-01-14 17:00:00,R_003,1,17,0,Cloudy,202,24
2025-01-14 17:00:00,R_004,1,17,0,Cloudy,332,28
2025-01-14 18:00:00,R_001,1,18,0,Cloudy,643,34
2025-01-14 18:00:00,R_002,1,18,0,Cloudy,203,19
2025-01-14 18:00:00,R_003,1,18,0,Cloudy,119,15
2025-01-14 18:00:00,R_004,1,18,0,Cloudy,241,19
2025-01-14 19:00:00,R_001,1,19,0,Cloudy,736,35
2025-01-14 19:00:00,R_002,1,19,0,Cloudy,130,12
2025-01-14 19:00:00,R_003,1,19,0,Cloudy,149,20
2025-01-14 19:00:00,R_004,1,19,0,Cloudy,355,29
2025-01-15 10:00:00,R_001,2,10,0,Sunny,864,40
2025-01-15 10:00:00,R_002,2,10,0,Sunny,103,11
2025-01-15 10:00:00,R_003,2,10,0,Sunny,152,21
2025-01-15 10:00:00,R_004,2,10,0,Sunny,290,23
2025-01-15 11:00:00,R_001,2,11,0,Sunny,689,36
2025-01-15 11:00:00,R_002,2,11,0,Sunny,201,20
2025-01-15 11:00:00,R_003,2,11,0,Sunny,200,23
2025-01-15 11:00:00,R_004,2,11,0,Sunny,370,33
2025-01-15 12:00:00,R_001,2,12,0,Sunny,810,44
2025-01-15 12:00:00,R_002,2,12,0,Sunny,229,22
2025-01-15 12:00:00,R_003,2,12,0,Sunny,245,28
2025-01-15 12:00:00,R_004,2,12,0,Sunny,315,27
2025-01-15 13:00:00,R_001,2,13,0,Sunny,833,41
2025-01-15 13:00:00,R_002,2,13,0,Sunny,184,17
2025-01-15 13:00:00,R_003,2,13,0,Sunny,215,26
2025-01-15 13:00:00,R_004,2,13,0,Sunny,308,27
2025-01-15 14:00:00,R_001,2,14,0,Sunny,911,49
2025-01-15 14:00:00,R_002,2,14,0,Sunny,199,21
2025-01-15 14:00:00,R_003,2,14,0,Sunny,175,21
2025-01-15 14:00:00,R_004,2,14,0,Sunny,496,42
2025-01-15 15:00:00,R_001,2,15,0,Sunny,932,46
2025-01-15 15:00:00,R_002,2,15,0,Sunny,210,22
2025-01-15 15:00:00,R_003,2,15,0,Sunny,152,19
2025-01-15 15:00:00,R_004,2,15,0,Sunny,335,27
2025-01-15 16:00:00,R_001,2,16,0,Sunny,775,38
2025-01-15 16:00:00,R_002,2,16,0,Sunny,227,23
2025-01-15 16:00:00,R_003,2,16,0,Sunny,218,27
2025-01-15 16:00:00,R_004,2,16,0,Sunny,366,31
2025-01-15 17:00:00,R_001,2,17,0,Sunny,918,42
2025-01-15 17:00:00,R_002,2,17,0,Sunny,162,15
2025-01-15 17:00:00,R_003,2,17,0,Sunny,155,21
2025-01-15 17:00:00,R_004,2,17,0,Sunny,354,31
2025-01-15 18:00:00,R_001,2,18,0,Sunny,685,37
2025-01-15 18:00:00,R_002,2,18,0,Sunny,211,22
2025-01-15 18:00:00,R_003,2,18,0,Sunny,207,28
2025-01-15 18:00:00,R_004,2,18,0,Sunny,380,29
2025-01-15 19:00:00,R_001,2,19,0,Sunny,414,23
2025-01-15 19:00:00,R_002,2,19,0,Sunny,90,9
2025-01-15 19:00:00,R_003,2,19,0,Sunny,124,15
2025-01-15 19:00:00,R_004,2,19,0,Sunny,247,22
2025-01-16 10:00:00,R_001,3,10,0,Sunny,558,30
2025-01-16 10:00:00,R_002,3,10,0,Sunny,155,16
2025-01-16 10:00:00,R_003,3,10,0,Sunny,205,27
2025-01-16 10:00:00,R_004,3,10,0,Sunny,316,29
2025-01-16 11:00:00,R_001,3,11,0,Sunny,600,31
2025-01-16 11:00:00,R_002,3,11,0,Sunny,182,18
2025-01-16 11:00:00,R_003,3,11,0,Sunny,166,20
2025-01-16 11:00:00,R_004,3,11,0,Sunny,316,25
2025-01-16 12:00:00,R_001,3,12,0,Sunny,622,31
2025-01-16 12:00:00,R_002,3,12,0,Sunny,102,10
2025-01-16 12:00:00,R_003,3,12,0,Sunny,254,30
2025-01-16 12:00:00,R_004,3,12,0,Sunny,356,33
2025-01-16 13:00:00,R_001,3,13,0,Sunny,876,47
2025-01-16 13:00:00,R_002,3,13,0,Sunny,225,23
2025-01-16 13:00:00,R_003,3,13,0,Sunny,178,21
2025-01-16 13:00:00,R_004,3,13,0,Sunny,424,38
2025-01-16 14:00:00,R_001,3,14,0,Sunny,806,44
2025-01-16 14:00:00,R_002,3,14,0,Sunny,139,15
2025-01-16 14:00:00,R_003,3,14,0,Sunny,258,33
2025-01-16 14:00:00,R_004,3,14,0,Sunny,458,39
2025-01-16 15:00:00,R_001,3,15,0,Sunny,763,37
2025-01-16 15:00:00,R_002,3,15,0,Sunny,144,15
2025-01-16 15:00:00,R_003,3,15,0,Sunny,156,20
2025-01-16 15:00:00,R_004,3,15,0,Sunny,354,30
2025-01-16 16:00:00,R_001,3,16,0,Sunny,831,43
2025-01-16 16:00:00,R_002,3,16,0,Sunny,223,23
2025-01-16 16:00:00,R_003,3,16,0,Sunny,151,20
2025-01-16 16:00:00,R_004,3,16,0,Sunny,410,37
2025-01-16 17:00:00,R_001,3,17,0,Sunny,607,31
2025-01-16 17:00:00,R_002,3,17,0,Sunny,185,19
2025-01-16 17:00:00,R_003,3,17,0,Sunny,124,16
2025-01-16 17:00:00,R_004,3,17,0,Sunny,268,22
2025-01-16 18:00:00,R_001,3,18,0,Sunny,607,29
2025-01-16 18:00:00,R_002,3,18,0,Sunny,122,13
2025-01-16 18:00:00,R_003,3,18,0,Sunny,208,28
2025-01-16 18:00:00,R_004,3,18,0,Sunny,293,23
2025-01-16 19:00:00,R_001,3,19,0,Sunny,487,24
2025-01-16 19:00:00,R_002,3,19,0,Sunny,168,16
2025-01-16 19:00:00,R_003,3,19,0,Sunny,158,18
2025-01-16 19:00:00,R_004,3,19,0,Sunny,225,18
2025-01-17 10:00:00,R_001,4,10,0,Sunny,727,39
2025-01-17 10:00:00,R_002,4,10,0,Sunny,84,8
2025-01-17 10:00:00,R_003,4,10,0,Sunny,129,15
2025-01-17 10:00:00,R_004,4,10,0,Sunny,304,25
2025-01-17 11:00:00,R_001,4,11,0,Sunny,625,32
2025-01-17 11:00:00,R_002,4,11,0,Sunny,223,22
2025-01-17 11:00:00,R_003,4,11,0,Sunny,216,27
2025-01-17 11:00:00,R_004,4,11,0,Sunny,359,31
2025-01-17 12:00:00,R_001,4,12,0,Sunny,870,44
2025-01-17 12:00:00,R_002,4,12,0,Sunny,131,14
2025-01-17 12:00:00,R_003,4,12,0,Sunny,228,29
2025-01-17 12:00:00,R_004,4,12,0,Sunny,379,32
2025-01-17 13:00:00,R_001,4,13,0,Sunny,987,48
2025-01-17 13:00:00,R_002,4,13,0,Sunny,214,20
2025-01-17 13:00:00,R_003,4,13,0,Sunny,164,21
2025-01-17 13:00:00,R_004,4,13,0,Sunny,297,25
2025-01-17 14:00:00,R_001,4,14,0,Sunny,844,45
2025-01-17 14:00:00,R_002,4,14,0,Sunny,142,14
2025-01-17 14:00:00,R_003,4,14,0,Sunny,243,28
2025-01-17 14:00:00,R_004,4,14,0,Sunny,476,42
2025-01-17 15:00:00,R_001,4,15,0,Sunny,806,44
2025-01-17 15:00:00,R_002,4,15,0,Sunny,235,23
2025-01-17 15:00:00,R_003,4,15,0,Sunny,198,27
2025-01-17 15:00:00,R_004,4,15,0,Sunny,456,35
2025-01-17 16:00:00,R_001,4,16,0,Sunny,854,41
2025-01-17 16:00:00,R_002,4,16,0,Sunny,90,9
2025-01-17 16:00:00,R_003,4,16,0,Sunny,180,24
2025-01-17 16:00:00,R_004,4,16,0,Sunny,291,24
2025-01-17 17:00:00,R_001,4,17,0,Sunny,580,32
2025-01-17 17:00:00,R_002,4,17,0,Sunny,92,9
2025-01-17 17:00:00,R_003,4,17,0,Sunny,201,27
2025-01-17 17:00:00,R_004,4,17,0,Sunny,405,35
2025-01-17 18:00:00,R_001,4,18,0,Sunny,642,30
2025-01-17 18:00:00,R_002,4,18,0,Sunny,98,10
2025-01-17 18:00:00,R_003,4,18,0,Sunny,207,25
2025-01-17 18:00:00,R_004,4,18,0,Sunny,417,32
2025-01-17 19:00:00,R_001,4,19,0,Sunny,567,27
2025-01-17 19:00:00,R_002,4,19,0,Sunny,116,12
2025-01-17 19:00:00,R_003,4,19,0,Sunny,161,21
2025-01-17 19:00:00,R_004,4,19,0,Sunny,254,23
2025-01-18 10:00:00,R_001,5,10,1,Sunny,775,41
2025-01-18 10:00:00,R_002,5,10,1,Sunny,203,21
2025-01-18 10:00:00,R_003,5,10,1,Sunny,200,24
2025-01-18 10:00:00,R_004,5,10,1,Sunny,466,39
2025-01-18 11:00:00,R_001,5,11,1,Sunny,859,47
2025-01-18 11:00:00,R_002,5,11,1,Sunny,182,18
2025-01-18 11:00:00,R_003,5,11,1,Sunny,305,35
2025-01-18 11:00:00,R_004,5,11,1,Sunny,446,35
2025-01-18 12:00:00,R_001,5,12,1,Sunny,1018,53
2025-01-18 12:00:00,R_002,5,12,1,Sunny,208,21
2025-01-18 12:00:00,R_003,5,12,1,Sunny,300,35
2025-01-18 12:00:00,R_004,5,12,1,Sunny,571,48
2025-01-18 13:00:00,R_001,5,13,1,Sunny,1045,54
2025-01-18 13:00:00,R_002,5,13,1,Sunny,314,32
2025-01-18 13:00:00,R_003,5,13,1,Sunny,210,29
2025-01-18 13:00:00,R_004,5,13,1,Sunny,631,52
2025-01-18 14:00:00,R_001,5,14,1,Sunny,1214,57
2025-01-18 14:00:00,R_002,5,14,1,Sunny,326,31
2025-01-18 14:00:00,R_003,5,14,1,Sunny,387,46
2025-01-18 14:00:00,R_004,5,14,1,Sunny,730,57
2025-01-18 15:00:00,R_001,5,15,1,Sunny,1231,67
2025-01-18 15:00:00,R_002,5,15,1,Sunny,242,23
2025-01-18 15:00:00,R_003,5,15,1,Sunny,262,33
2025-01-18 15:00:00,R_004,5,15,1,Sunny,462,41
2025-01-18 16:00:00,R_001,5,16,1,Sunny,961,51
2025-01-18 16:00:00,R_002,5,16,1,Sunny,174,19
2025-01-18 16:00:00,R_003,5,16,1,Sunny,290,37
2025-01-18 16:00:00,R_004,5,16,1,Sunny,565,51
2025-01-18 17:00:00,R_001,5,17,1,Sunny,999,53
2025-01-18 17:00:00,R_002,5,17,1,Sunny,234,26
2025-01-18 17:00:00,R_003,5,17,1,Sunny,208,27
2025-01-18 17:00:00,R_004,5,17,1,Sunny,399,36
2025-01-18 18:00:00,R_001,5,18,1,Sunny,860,42
2025-01-18 18:00:00,R_002,5,18,1,Sunny,295,27
2025-01-18 18:00:00,R_003,5,18,1,Sunny,217,26
2025-01-18 18:00:00,R_004,5,18,1,Sunny,499,39
2025-01-18 19:00:00,R_001,5,19,1,Sunny,1092,51
2025-01-18 19:00:00,R_002,5,19,1,Sunny,103,11
2025-01-18 19:00:00,R_003,5,19,1,Sunny,186,22
2025-01-18 19:00:00,R_004,5,19,1,Sunny,503,40
2025-01-19 10:00:00,R_001,6,10,1,Rainy,564,31
2025-01-19 10:00:00,R_002,6,10,1,Rainy,163,15
2025-01-19 10:00:00,R_003,6,10,1,Rainy,155,20
2025-01-19 10:00:00,R_004,6,10,1,Rainy,197,17
2025-01-19 11:00:00,R_001,6,11,1,Rainy,745,37
2025-01-19 11:00:00,R_002,6,11,1,Rainy,72,7
2025-01-19 11:00:00,R_003,6,11,1,Rainy,141,17
2025-01-19 11:00:00,R_004,6,11,1,Rainy,267,22
2025-01-19 12:00:00,R_001,6,12,1,Rainy,679,33
2025-01-19 12:00:00,R_002,6,12,1,Rainy,161,17
2025-01-19 12:00:00,R_003,6,12,1,Rainy,129,15
2025-01-19 12:00:00,R_004,6,12,1,Rainy,381,32
2025-01-19 13:00:00,R_001,6,13,1,Rainy,785,37
2025-01-19 13:00:00,R_002,6,13,1,Rainy,83,9
2025-01-19 13:00:00,R_003,6,13,1,Rainy,115,16
2025-01-19 13:00:00,R_004,6,13,1,Rainy,425,34
2025-01-19 14:00:00,R_001,6,14,1,Rainy,707,33
2025-01-19 14:00:00,R_002,6,14,1,Rainy,140,14
2025-01-19 14:00:00,R_003,6,14,1,Rainy,115,15
2025-01-19 14:00:00,R_004,6,14,1,Rainy,311,28
2025-01-19 15:00:00,R_001,6,15,1,Rainy,638,33
2025-01-19 15:00:00,R_002,6,15,1,Rainy,106,11
2025-01-19 15:00:00,R_003,6,15,1,Rainy,227,28
2025-01-19 15:00:00,R_004,6,15,1,Rainy,230,21
2025-01-19 16:00:00,R_001,6,16,1,Rainy,664,36
2025-01-19 16:00:00,R_002,6,16,1,Rainy,145,16
2025-01-19 16:00:00,R_003,6,16,1,Rainy,212,25
2025-01-19 16:00:00,R_004,6,16,1,Rainy,365,29
2025-01-19 17:00:00,R_001,6,17,1,Rainy,552,30
2025-01-19 17:00:00,R_002,6,17,1,Rainy,143,14
2025-01-19 17:00:00,R_003,6,17,1,Rainy,203,24
2025-01-19 17:00:00,R_004,6,17,1,Rainy,194,18
2025-01-19 18:00:00,R_001,6,18,1,Rainy,586,29
2025-01-19 18:00:00,R_002,6,18,1,Rainy,158,15
2025-01-19 18:00:00,R_003,6,18,1,Rainy,108,14
2025-01-19 18:00:00,R_004,6,18,1,Rainy,250,20
2025-01-19 19:00:00,R_001,6,19,1,Rainy,456,21
2025-01-19 19:00:00,R_002,6,19,1,Rainy,137,15
2025-01-19 19:00:00,R_003,6,19,1,Rainy,181,21
2025-01-19 19:00:00,R_004,6,19,1,Rainy,216,18
2025-01-20 10:00:00,R_001,0,10,0,Cloudy,462,23
2025-01-20 10:00:00,R_002,0,10,0,Cloudy,130,12
2025-01-20 10:00:00,R_003,0,10,0,Cloudy,148,18
2025-01-20 10:00:00,R_004,0,10,0,Cloudy,407,32
2025-01-20 11:00:00,R_001,0,11,0,Cloudy,669,37
2025-01-20 11:00:00,R_002,0,11,0,Cloudy,73,8
2025-01-20 11:00:00,R_003,0,11,0,Cloudy,160,22
2025-01-20 11:00:00,R_004,0,11,0,Cloudy,274,24
2025-01-20 12:00:00,R_001,0,12,0,Cloudy,567,27
2025-01-20 12:00:00,R_002,0,12,0,Cloudy,190,21
2025-01-20 12:00:00,R_003,0,12,0,Cloudy,234,27
2025-01-20 12:00:00,R_004,0,12,0,Cloudy,248,23
2025-01-20 13:00:00,R_001,0,13,0,Cloudy,565,31
2025-01-20 13:00:00,R_002,0,13,0,Cloudy,102,11
2025-01-20 13:00:00,R_003,0,13,0,Cloudy,198,26
2025-01-20 13:00:00,R_004,0,13,0,Cloudy,413,33
2025-01-20 14:00:00,R_001,0,14,0,Cloudy,853,45
2025-01-20 14:00:00,R_002,0,14,0,Cloudy,105,11
2025-01-20 14:00:00,R_003,0,14,0,Cloudy,123,17
2025-01-20 14:00:00,R_004,0,14,0,Cloudy,320,25
2025-01-20 15:00:00,R_001,0,15,0,Cloudy,939,45
2025-01-20 15:00:00,R_002,0,15,0,Cloudy,118,13
2025-01-20 15:00:00,R_003,0,15,0,Cloudy,180,23
2025-01-20 15:00:00,R_004,0,15,0,Cloudy,314,25
2025-01-20 16:00:00,R_001,0,16,0,Cloudy,869,40
2025-01-20 16:00:00,R_002,0,16,0,Cloudy,182,18
2025-01-20 16:00:00,R_003,0,16,0,Cloudy,175,23
2025-01-20 16:00:00,R_004,0,16,0,Cloudy,316,27
2025-01-20 17:00:00,R_001,0,17,0,Cloudy,822,40
2025-01-20 17:00:00,R_002,0,17,0,Cloudy,188,18
2025-01-20 17:00:00,R_003,0,17,0,Cloudy,174,22
2025-01-20 17:00:00,R_004,0,17,0,Cloudy,283,25
2025-01-20 18:00:00,R_001,0,18,0,Cloudy,713,37
2025-01-20 18:00:00,R_002,0,18,0,Cloudy,81,8
2025-01-20 18:00:00,R_003,0,18,0,Cloudy,160,21
2025-01-20 18:00:00,R_004,0,18,0,Cloudy,292,27
2025-01-20 19:00:00,R_001,0,19,0,Cloudy,592,30
2025-01-20 19:00:00,R_002,0,19,0,Cloudy,147,14
2025-01-20 19:00:00,R_003,0,19,0,Cloudy,85,10
2025-01-20 19:00:00,R_004,0,19,0,Cloudy,319,27
2025-01-21 10:00:00,R_001,1,10,0,Cloudy,703,37
2025-01-21 10:00:00,R_002,1,10,0,Cloudy,185,17
2025-01-21 10:00:00,R_003,1,10,0,Cloudy,182,25
2025-01-21 10:00:00,R_004,1,10,0,Cloudy,293,25
2025-01-21 11:00:00,R_001,1,11,0,Cloudy,833,39
2025-01-21 11:00:00,R_002,1,11,0,Cloudy,92,9
2025-01-21 11:00:00,R_003,1,11,0,Cloudy,144,20
2025-01-21 11:00:00,R_004,1,11,0,Cloudy,321,26
2025-01-21 12:00:00,R_001,1,12,0,Cloudy,600,29
2025-01-21 12:00:00,R_002,1,12,0,Cloudy,141,13
2025-01-21 12:00:00,R_003,1,12,0,Cloudy,131,16
2025-01-21 12:00:00,R_004,1,12,0,Cloudy,252,22
2025-01-21 13:00:00,R_001,1,13,0,Cloudy,784,37
2025-01-21 13:00:00,R_002,1,13,0,Cloudy,249,24
2025-01-21 13:00:00,R_003,1,13,0,Cloudy,134,18
2025-01-21 13:00:00,R_004,1,13,0,Cloudy,284,23
2025-01-21 14:00:00,R_001,1,14,0,Cloudy,849,40
2025-01-21 14:00:00,R_002,1,14,0,Cloudy,231,24
2025-01-21 14:00:00,R_003,1,14,0,Cloudy,231,32
2025-01-21 14:00:00,R_004,1,14,0,Cloudy,286,25
2025-01-21 15:00:00,R_001,1,15,0,Cloudy,775,42
2025-01-21 15:00:00,R_002,1,15,0,Cloudy,205,20
2025-01-21 15:00:00,R_003,1,15,0,Cloudy,144,19
2025-01-21 15:00:00,R_004,1,15,0,Cloudy,407,36
2025-01-21 16:00:00,R_001,1,16,0,Cloudy,753,37
2025-01-21 16:00:00,R_002,1,16,0,Cloudy,212,21
2025-01-21 16:00:00,R_003,1,16,0,Cloudy,226,27
2025-01-21 16:00:00,R_004,1,16,0,Cloudy,248,21
2025-01-21 17:00:00,R_001,1,17,0,Cloudy,589,28
2025-01-21 17:00:00,R_002,1,17,0,Cloudy,224,21
2025-01-21 17:00:00,R_003,1,17,0,Cloudy,121,16
2025-01-21 17:00:00,R_004,1,17,0,Cloudy,330,30
2025-01-21 18:00:00,R_001,1,18,0,Cloudy,632,30
2025-01-21 18:00:00,R_002,1,18,0,Cloudy,117,13
2025-01-21 18:00:00,R_003,1,18,0,Cloudy,90,12
2025-01-21 18:00:00,R_004,1,18,0,Cloudy,352,27
2025-01-21 19:00:00,R_001,1,19,0,Cloudy,475,23
2025-01-21 19:00:00,R_002,1,19,0,Cloudy,194,18
2025-01-21 19:00:00,R_003,1,19,0,Cloudy,191,25
2025-01-21 19:00:00,R_004,1,19,0,Cloudy,163,15
2025-01-22 10:00:00,R_001,2,10,0,Sunny,739,36
2025-01-22 10:00:00,R_002,2,10,0,Sunny,74,8
2025-01-22 10:00:00,R_003,2,10,0,Sunny,128,15
2025-01-22 10:00:00,R_004,2,10,0,Sunny,369,29
2025-01-22 11:00:00,R_001,2,11,0,Sunny,887,41
2025-01-22 11:00:00,R_002,2,11,0,Sunny,83,8
2025-01-22 11:00:00,R_003,2,11,0,Sunny,194,26
2025-01-22 11:00:00,R_004,2,11,0,Sunny,315,27
2025-01-22 12:00:00,R_001,2,12,0,Sunny,693,33
2025-01-22 12:00:00,R_002,2,12,0,Sunny,170,18
2025-01-22 12:00:00,R_003,2,12,0,Sunny,246,29
2025-01-22 12:00:00,R_004,2,12,0,Sunny,382,33
2025-01-22 13:00:00,R_001,2,13,0,Sunny,913,42
2025-01-22 13:00:00,R_002,2,13,0,Sunny,139,15
2025-01-22 13:00:00,R_003,2,13,0,Sunny,181,25
2025-01-22 13:00:00,R_004,2,13,0,Sunny,323,27
2025-01-22 14:00:00,R_001,2,14,0,Sunny,761,37
2025-01-22 14:00:00,R_002,2,14,0,Sunny,141,15
2025-01-22 14:00:00,R_003,2,14,0,Sunny,155,20
2025-01-22 14:00:00,R_004,2,14,0,Sunny,389,31
2025-01-22 15:00:00,R_001,2,15,0,Sunny,718,37
